lat,lon,ele,time,name,sat
10.015307274679559,-84.20192082985544,944.3428690033033,2017-11-27T16:22:16Z,Parada de autobús,0
10.015297516428545,-84.20193063420872,943.6843691496179,2017-11-27T16:22:17Z,3,0
10.013515905063807,-84.20142194045533,943.5903925271705,2017-11-27T16:23:14Z,Parada de autobús,0
10.01352011574142,-84.20144096647819,944.0167892985046,2017-11-27T16:23:15Z,3,0
10.011843723498131,-84.20124157153765,950.970526997,2017-11-27T16:24:50Z,Parada de autobús,0
10.01183746886981,-84.20124722284048,951.0509787835181,2017-11-27T16:24:51Z,2,0
10.010632406757978,-84.20194711448998,953.6911887601018,2017-11-27T16:25:30Z,Parada de autobús,0
10.010633579168779,-84.20194423275993,953.9915738077834,2017-11-27T16:25:31Z,1,0
10.00895183764372,-84.203167325331,947.7951062209904,2017-11-27T16:26:27Z,Parada de autobús,0
10.008945837990044,-84.20316850475795,947.8570440653712,2017-11-27T16:26:29Z,1,0
10.006299892088903,-84.20581174990578,941.2149552954361,2017-11-27T16:28:49Z,Parada de autobús,0
10.006289559255285,-84.20577800350928,939.8566983779892,2017-11-27T16:28:51Z,3,0
10.008683034556674,-84.20992971378428,928.661166424863,2017-11-27T16:31:10Z,Parada de autobús,0
10.008653389530357,-84.20995133917397,928.3767871456221,2017-11-27T16:31:11Z,1,0
10.014289532899685,-84.20826195158166,959.062731503509,2017-11-27T16:38:08Z,Parada de autobús,0
10.014325269841997,-84.20826819611722,959.2867430597544,2017-11-27T16:38:09Z,1,0
10.019661594304289,-84.20969367314144,983.08538608253,2017-11-27T16:41:25Z,Parada de autobús,0
10.019661594304289,-84.20969367314144,983.08538608253,2017-11-27T16:41:26Z,1,0
10.020930640394884,-84.21287637634462,979.7196922050789,2017-11-27T16:43:19Z,Parada de autobús,0
10.020930640394884,-84.21287637634462,979.7196922050789,2017-11-27T16:43:20Z,1,0
10.017388009543058,-84.21910236829382,961.9267840953544,2017-11-27T16:48:21Z,Parada de autobús,0
10.017400338086407,-84.21910740816395,961.9119703937322,2017-11-27T16:48:22Z,1,0
