lat,lon,ele,time,name,sat
10.01711404,-84.19599408,1008.0,2017-10-23T15:03:25Z,inicio de ruta ,0
10.01659841,-84.19653236,986.0,2017-10-23T15:04:17Z,parada tipo 1,0
10.01652099,-84.19655531,988.0,2017-10-23T15:04:24Z,parada hospicio los angeles,0
10.01529609,-84.20194196,952.0,2017-10-23T15:07:54Z,parada tipo 2,0
10.01350905,-84.20146126,944.0,2017-10-23T15:09:55Z,parada tipo 3,0
10.01063109,-84.20190548,950.0,2017-10-23T15:11:45Z,parada tipo 1,0
10.00773562,-84.20425064,945.0,2017-10-23T15:13:01Z,parada tipo 1,0
10.00580226,-84.20526196,937.0,2017-10-23T15:14:26Z,parada tipo 3,0
10.00579388,-84.20527007,936.0,2017-10-23T15:14:31Z,patada radial ,0
10.00674616,-84.20607136,940.0,2017-10-23T15:16:15Z,parada tipo 1,0
10.00862932,-84.20992859,926.0,2017-10-23T15:18:38Z,parada tipo 1,0
10.00859703,-84.21004172,930.0,2017-10-23T15:18:42Z,parada hospital,0
10.00920541,-84.21209368,931.0,2017-10-23T15:19:43Z,parada tipo 1,0
10.01072155,-84.21272439,939.0,2017-10-23T15:20:42Z,parada tipo 1,0
10.01264902,-84.20974224,947.0,2017-10-23T15:23:38Z,parada tipo 1,0
10.01465633,-84.20838131,961.0,2017-10-23T15:25:39Z,parada tipo 1,0
10.01634106,-84.2088558,969.0,2017-10-23T15:26:22Z,parada tipo 1,0
10.01944167,-84.20967119,978.0,2017-10-23T15:27:48Z,parada tipo 1,0
10.02079359,-84.2131905,972.0,2017-10-23T15:29:14Z,parada tipo 1,0
10.01990691,-84.2163111,966.0,2017-10-23T15:31:13Z,parada tipo 1,0
10.01748723,-84.21918008,960.0,2017-10-23T15:32:21Z,parada tipo 1,0
10.01743863,-84.2191549,958.0,2017-10-23T15:32:26Z,parada cementerio ,0
10.01429076,-84.21709875,948.0,2017-10-23T15:34:51Z,final de ruta ,0
