lat,lon,ele,time,name,sat
10.014216501928423,-84.21694942618792,960.6272312467918,2017-10-02T17:47:21Z,Hostal,0
10.01423223634952,-84.21696485493584,960.3478714684024,2017-10-02T17:48:45Z,Hostal,0
10.01423223634952,-84.21696485493584,960.3478714684024,2017-10-02T17:48:47Z,Hostal,0
10.014337066758701,-84.21697692886227,956.2060107374564,2017-10-02T17:51:00Z,Hostal,0
10.015233625815545,-84.2133664887642,957.4838182814419,2017-10-02T18:01:19Z,Parada de autobús,0
10.015235537285589,-84.21336995619676,954.173608686775,2017-10-02T18:01:22Z,tipo 3,0
10.015631938675911,-84.21192621552014,963.3118428792804,2017-10-02T18:02:47Z,Parada de autobús,0
10.015631938675911,-84.21192621552014,963.3118428792804,2017-10-02T18:02:49Z,tipo 1,0
10.01039063244451,-84.21300115657263,950.0264349067584,2017-10-02T18:13:32Z,Parada de autobús,0
10.010400223145767,-84.21302655781558,949.6267499485984,2017-10-02T18:13:33Z,tipo 1,0
10.008613519942738,-84.21055056325133,945.5062991641462,2017-10-02T18:14:50Z,Parada de autobús,0
10.008613519942738,-84.21055056325133,945.5062991641462,2017-10-02T18:14:51Z,tipo 1,0
10.007248407089385,-84.20684860218114,942.0901824114844,2017-10-02T18:17:12Z,Parada de autobús,0
10.007180728529326,-84.20678290273688,942.3984667211771,2017-10-02T18:17:13Z,tipo 1,0
10.005756332302429,-84.20593868744223,928.5045864470303,2017-10-02T18:18:14Z,Parada de autobús,0
10.005757323040795,-84.2059369147378,927.4698717044666,2017-10-02T18:18:15Z,tipo 1,0
10.006005479465003,-84.20427872638358,930.1805077083409,2017-10-02T18:20:33Z,Parada de autobús,0
10.006017273850889,-84.20426359433993,930.5789271965623,2017-10-02T18:20:34Z,tipo 1,0
10.00730288901762,-84.20449125937952,928.279000217095,2017-10-02T18:21:41Z,Parada de autobús,0
10.007296423195564,-84.20448807658025,927.5022842427716,2017-10-02T18:21:43Z,tipo 3,0
10.008771765685358,-84.20327708376274,925.582749241963,2017-10-02T18:22:35Z,Parada de autobús,0
10.008771765685358,-84.20327708376274,925.582749241963,2017-10-02T18:22:36Z,tipo 3,0
10.01021106252717,-84.20212071597012,962.473676671274,2017-10-02T18:23:23Z,Parada de autobús,0
10.010209478080704,-84.2021184019233,963.4061851035804,2017-10-02T18:23:24Z,tipo 1,0
10.01131918163156,-84.20147086371104,966.2593602743,2017-10-02T18:24:12Z,Parada de autobús,0
10.011318989276326,-84.20147110535625,965.9263844033703,2017-10-02T18:24:13Z,tipo 1,0
10.013157778763341,-84.20083627379805,964.5438336152583,2017-10-02T18:25:16Z,Parada de autobús,0
10.013191154199657,-84.2008886170188,964.9577745720744,2017-10-02T18:25:17Z,tipo 1,0
10.014216277650037,-84.2022666484723,963.3691677609459,2017-10-02T18:25:58Z,Parada de autobús,0
10.014216277650037,-84.2022666484723,963.3691677609459,2017-10-02T18:25:58Z,tipo 1,0
10.015323222143298,-84.20177036988946,950.4884751234204,2017-10-02T18:26:42Z,Parada de autobús,0
10.015307771433053,-84.20179309130965,950.4839250072837,2017-10-02T18:26:44Z,tipo 3,0
