lat,lon,ele,time,name,sat
10.035312227632852,-84.16242452979473,1155.7249730192125,2017-11-27T18:23:18Z,Parada de autobús,0
10.035296084443235,-84.16246243988088,1155.2613065168262,2017-11-27T18:23:19Z,1,0
10.032100434831776,-84.16648307115469,1114.6318254722282,2017-11-27T18:24:54Z,Parada de autobús,0
10.032100434831776,-84.16648307115469,1114.6318254722282,2017-11-27T18:24:55Z,3,0
10.029979931245116,-84.17006434869656,1112.639118971303,2017-11-27T18:25:45Z,Parada de autobús,0
10.029975337747747,-84.17007201279596,1112.3671491518617,2017-11-27T18:25:46Z,3,0
10.029296241454809,-84.1714575773498,1097.5729383155704,2017-11-27T18:26:36Z,Parada de autobús,0
10.029290332042265,-84.17146578260808,1097.4560274081305,2017-11-27T18:26:37Z,3,0
10.024778715623423,-84.1863894042597,1040.5064199492335,2017-11-27T18:30:53Z,Parada de autobús,0
10.024762407008371,-84.18639576997721,1040.5068608615547,2017-11-27T18:30:56Z,3,0
10.021296018872151,-84.19016749709598,1005.2921685930341,2017-11-27T18:32:15Z,Parada de autobús,0
10.021298247191483,-84.19016894075729,1005.1701056472957,2017-11-27T18:32:16Z,3,0
10.019605717552327,-84.19261640126264,1001.1652986062691,2017-11-27T18:32:59Z,Parada de autobús,0
10.019616631258074,-84.19261154502557,1000.5189214469865,2017-11-27T18:33:00Z,3,0
10.0196490169276,-84.19258120181921,1000.2061158902943,2017-11-27T18:33:09Z,Parada de autobús,0
10.018145810542999,-84.2050993991941,976.0865391725674,2017-11-27T18:36:39Z,Parada de autobús,0
10.018146417277102,-84.20507949224645,975.7414877703413,2017-11-27T18:36:40Z,3,0
10.018154949495887,-84.20503014416205,975.064481254667,2017-11-27T18:36:47Z,Parada de autobús,0
10.01815488054519,-84.20504246676322,974.4192575374618,2017-11-27T18:36:49Z,2,0
