lat,lon,ele,time,name,sat
10.03678895,-84.15846684,1166.0,2017-10-02T16:20:35Z,inicio de ruta ,0
10.03649742,-84.15925196,1154.0,2017-10-02T16:21:26Z,parada tipo 3,0
10.03590522,-84.16090106,1148.0,2017-10-02T16:23:14Z,parada tipo 1,0
10.03528948,-84.16243899,1141.0,2017-10-02T16:24:15Z,parada tipo 1,0
10.03206551,-84.166558,1110.0,2017-10-02T16:25:51Z,parada tipo 3,0
10.03090286,-84.16828491,1100.0,2017-10-02T16:26:43Z,parada tipo 3,0
10.02996489,-84.17011454,1096.0,2017-10-02T16:27:33Z,parada tipo 3,0
10.02927041,-84.17149795,1095.0,2017-10-02T16:28:28Z,parada tipo 3,0
10.02769955,-84.17329561,1076.0,2017-10-02T16:29:31Z,parada tipo 1,0
10.02499619,-84.17916173,1061.0,2017-10-02T16:31:19Z,parada tipo 3,0
10.02640074,-84.18404568,1042.0,2017-10-02T16:32:50Z,parada tipo 3,0
10.02129697,-84.19004876,1011.0,2017-10-02T16:34:35Z,parada tipo 3,0
10.01964796,-84.19249895,995.0,2017-10-02T16:35:58Z,parada tipo 3,0
10.01870476,-84.19438451,991.0,2017-10-02T16:37:09Z,parada tipo 3,0
10.01850153,-84.1970782,968.0,2017-10-02T16:38:10Z,parada tipo 1,0
10.01858918,-84.19713735,962.0,2017-10-02T16:38:19Z,parada cootaxa,0
10.01813343,-84.20494336,975.0,2017-10-02T16:40:56Z,parada tipo 1,0
10.0174724,-84.20867691,971.0,2017-10-02T16:42:33Z,parada tipo 1,0
10.02085449,-84.21300592,977.0,2017-10-02T16:46:16Z,parada tipo 1,0
10.01991758,-84.21635764,969.0,2017-10-02T16:48:34Z,parada tipo 1,0
10.01915078,-84.21777406,961.0,2017-10-02T16:50:02Z,parada tipo 1,0
10.01764817,-84.21733183,962.0,2017-10-02T16:55:53Z,parada final,0
